1759172878,28.986
1759172879,31.482
1759172880,31.788
1759172887,41.824
1759172905,42.180
1759172906,43.658
1759172907,44.371
1759172908,44.677
1759172917,44.931
1759172928,43.148
1759172929,44.524
1759172954,44.575
1759172955,44.880
1759172956,45.084
1759172957,45.899
1759172972,46.409
1759172975,48.701
1759172976,49.159
1759173004,49.669
1759173110,50.127
1759173111,50.891
