Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),ActiveStates,MaxActiveStates,AvgActiveStates,Queries,QueryConstructs,AvgSolverQuerySize,QCexCMisses,QCexCHits,Mem(MiB),MaxMem(MiB),AvgMem(MiB),TArrayHash(s),TFork(s),TFork(%),TUser(%)
/local/scratch/a/cgusthin/cfmse-experiments/03232023_153237_connected_comp_klee_cfm/klee_cfm_4_1,2893,0.11,100.00,100.00,109,96.43,109,0,7,7,0,0.03,0.01,5.49,0.10,90.36,0.09,0.10,0,0,0.00,20,8691,434,20,35,0.86,0.86,0.83,-1,0.00,0.37,29.75
