1759035093,29.679
1759035094,32.075
1759035095,32.789
1759035096,32.993
1759035097,33.554
1759035098,34.115
1759035099,34.370
1759035100,34.421
1759035101,34.574
1759035102,34.727
1759035104,34.829
1759035105,34.931
1759035110,34.982
1759035130,35.288
1759035134,35.390
1759035146,38.348
1759035199,38.501
