Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),ActiveStates,MaxActiveStates,AvgActiveStates,Queries,QueryConstructs,AvgSolverQuerySize,QCexCMisses,QCexCHits,Mem(MiB),MaxMem(MiB),AvgMem(MiB),TArrayHash(s),TFork(s),TFork(%),TUser(%)
/local/scratch/a/cgusthin/cfmse-experiments/03292023_231347_dilation_klee_sm_verify/klee_sm_verify_5_2,5180,0.92,98.31,94.74,236,95.41,232,4,19,17,2,0.11,0.00,0.00,0.87,94.54,0.85,0.88,0,0,0.00,82,17924,218,82,31,1.40,1.40,1.14,-1,0.00,0.50,12.13
