1759380117,32.249
1759380118,33.178
1759380119,33.728
1759380120,34.024
1759380121,34.193
1759380126,34.277
1759380130,34.320
1759380135,34.404
1759380136,34.446
1759380137,34.489
1759380138,34.531
1759380142,34.573
