Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),ActiveStates,MaxActiveStates,AvgActiveStates,Queries,QueryConstructs,AvgSolverQuerySize,QCexCMisses,QCexCHits,Mem(MiB),MaxMem(MiB),AvgMem(MiB),TArrayHash(s),TFork(s),TFork(%),TUser(%)
/local/scratch/a/cgusthin/cfmse-experiments/03292023_010019_dilation_klee_cfm/klee_cfm_6_3,16308164,33.14,99.00,96.67,200,13.81,198,2,15,14,1,32.33,0.00,0.00,0.74,2.25,0.74,4.58,0,30135,19657.77,84,1272,15,84,128,0.98,207.62,134.91,-1,8.83,26.63,97.55
