Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),ActiveStates,MaxActiveStates,AvgActiveStates,Queries,QueryConstructs,AvgSolverQuerySize,QCexCMisses,QCexCHits,Mem(MiB),MaxMem(MiB),AvgMem(MiB),TArrayHash(s),TFork(s),TFork(%),TUser(%),KilledStates
/artifact/kick-the-tire/cfmse-experiments/01272026_220611_toupper_klee/klee_100_1,4588987,10.02,95.12,75.00,41,19.96,39,2,2,1,1,9.70,0.00,0.00,0.17,1.66,0.17,2.00,131629,131629,77202.67,20,229,11,20,18,416.37,424.40,245.20,-1,2.90,28.92,96.79,0
