Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),ActiveStates,MaxActiveStates,AvgActiveStates,Queries,QueryConstructs,AvgSolverQuerySize,QCexCMisses,QCexCHits,Mem(MiB),MaxMem(MiB),AvgMem(MiB),TArrayHash(s),TFork(s),TFork(%),TUser(%),KilledStates
/artifact/kick-the-tire/cfmse-experiments/01272026_220611_toupper_klee/klee_10_1,38887,0.10,100.00,100.00,41,72.58,41,0,2,2,0,0.03,0.00,0.00,0.07,66.45,0.07,0.08,0,0,0.00,11,121,11,11,39,0.78,0.78,0.77,-1,0.02,14.97,31.69,0
