Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),ActiveStates,MaxActiveStates,AvgActiveStates,Queries,QueryConstructs,AvgSolverQuerySize,QCexCMisses,QCexCHits,Mem(MiB),MaxMem(MiB),AvgMem(MiB),TArrayHash(s),TFork(s),TFork(%),TUser(%),KilledStates
/artifact/kick-the-tire/cfmse-experiments/01272026_220609_toupper_klee_sm/klee_sm_10_1,353,0.07,100.00,100.00,43,98.06,43,0,2,2,0,0.00,0.00,0.00,0.07,97.84,0.07,0.07,0,0,0.00,11,121,11,11,19,0.78,0.78,0.78,-1,0.00,0.42,4.90,0
