1759035092,30.366
1759035093,32.604
1759035094,32.655
1759035095,33.011
1759035096,33.876
1759035097,34.283
1759035098,34.639
1759035099,34.741
1759035101,34.842
1759035104,34.893
1759035121,34.944
1759035123,35.198
1759035126,35.249
1759035130,35.300
1759035144,38.199
1759035181,38.250
1759035184,39.725
1759035236,39.980
1759035483,40.387
1759035494,40.488
1759035495,40.641
