Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),ActiveStates,MaxActiveStates,AvgActiveStates,Queries,QueryConstructs,AvgSolverQuerySize,QCexCMisses,QCexCHits,Mem(MiB),MaxMem(MiB),AvgMem(MiB),TArrayHash(s),TFork(s),TFork(%),TUser(%)
/local/scratch/a/cgusthin/cfmse-experiments/03292023_231736_erosion_klee_sm_verify/klee_sm_verify_4_1,3160,0.57,98.19,92.11,221,97.19,217,4,19,16,3,0.09,0.00,0.00,0.55,96.43,0.52,0.55,0,0,0.00,48,15452,321,48,17,1.35,1.35,1.11,-1,0.00,0.28,15.85
