Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),ActiveStates,MaxActiveStates,AvgActiveStates,Queries,QueryConstructs,AvgSolverQuerySize,QCexCMisses,QCexCHits,Mem(MiB),MaxMem(MiB),AvgMem(MiB),TArrayHash(s),TFork(s),TFork(%),TUser(%)
/local/scratch/a/cgusthin/cfmse-experiments/03242023_133932_detect_edges_klee_sm/klee_sm_3_2,4093,5.17,99.87,97.50,751,99.70,750,1,40,38,2,0.06,0.00,0.00,5.15,99.57,5.14,5.16,0,1,0.50,12,6737,561,12,28,1.30,1.34,1.31,-1,0.00,0.07,1.11
