Path,Instrs,Time(s),ICov(%),BCov(%),ICount,TSolver(%),ICovered,IUncovered,Branches,FullBranches,PartialBranches,TUser(s),TResolve(s),TResolve(%),TCex(s),TCex(%),TQuery(s),TSolver(s),ActiveStates,MaxActiveStates,AvgActiveStates,Queries,QueryConstructs,AvgSolverQuerySize,QCexCMisses,QCexCHits,Mem(MiB),MaxMem(MiB),AvgMem(MiB),TArrayHash(s),TFork(s),TFork(%),TUser(%)
/local/scratch/a/cgusthin/cfmse-experiments/03242023_143053_floyd_warshall_klee_sm/klee_sm_4_1,2421,2.79,56.08,60.00,148,96.06,83,65,10,6,0,0.44,0.00,0.00,2.62,94.03,2.58,2.68,0,1,0.50,64,250623,3915,64,63,1.02,1.02,0.95,-1,0.02,0.76,15.75
